(0, 0.05, 7.091867469879518, 124.52259036144578)
(1, 0.05, 9.130434782608695, 218.2488755622189)
(2, 0.05, 12.067567567567568, 362.49399399399397)
(3, 0.05, 3.6676737160120845, 47.353474320241695)
(4, 0.05, 8.093655589123868, 154.797583081571)
(0, 0.05, 7.105633802816901, 121.40985915492958)
(1, 0.05, 9.977559607293127, 236.53015427769986)
(2, 0.05, 12.232394366197184, 367.80140845070423)
(3, 0.05, 3.9591549295774646, 46.74225352112676)
(4, 0.05, 7.606442577030812, 141.0406162464986)
(0, 0.05, 7.188267394270123, 123.12005457025921)
(1, 0.05, 9.846785225718195, 242.53351573187413)
(2, 0.05, 12.613387978142077, 399.8756830601093)
(3, 0.05, 4.01920438957476, 50.50754458161865)
(4, 0.05, 8.717598908594816, 175.0886766712142)
(0, 0.05, 7.392805755395684, 126.55251798561152)
(1, 0.05, 9.61726618705036, 234.27625899280577)
(2, 0.05, 13.131123919308358, 410.2435158501441)
(3, 0.05, 3.4668587896253604, 40.570605187319885)
(4, 0.05, 7.939481268011527, 155.20172910662825)
(0, 0.05, 6.864902506963788, 117.26323119777159)
(1, 0.05, 9.298465829846583, 223.8507670850767)
(2, 0.05, 12.16016713091922, 366.5612813370474)
(3, 0.05, 3.713687150837989, 45.28351955307262)
(4, 0.05, 8.244413407821229, 166.50418994413408)
(0, 0.05, 7.192755498059508, 124.28978007761967)
(1, 0.05, 9.746786632390746, 236.3740359897172)
(2, 0.05, 12.983204134366925, 400.88501291989667)
(3, 0.05, 3.7800776196636483, 48.63389391979302)
(4, 0.05, 8.970245795601553, 183.39197930142302)
(0, 0.05, 6.872058823529412, 117.64852941176471)
(1, 0.05, 9.654411764705882, 227.4455882352941)
(2, 0.05, 12.064896755162241, 366.06489675516224)
(3, 0.05, 3.7459618208516887, 47.47577092511013)
(4, 0.05, 7.8885630498533725, 157.12023460410558)
(0, 0.05, 7.166666666666667, 123.46437659033079)
(1, 0.05, 9.978343949044586, 231.0484076433121)
(2, 0.05, 13.229591836734693, 405.1173469387755)
(3, 0.05, 4.048593350383632, 52.91304347826087)
(4, 0.05, 9.001277139208174, 187.37420178799488)
(0, 0.05, 7.380681818181818, 128.80113636363637)
(1, 0.05, 10.295874822190612, 250.3954480796586)
(2, 0.05, 12.84045584045584, 399.3817663817664)
(3, 0.05, 3.50997150997151, 44.41310541310541)
(4, 0.05, 7.9601139601139606, 152.63532763532763)
(0, 0.05, 7.370629370629371, 130.65734265734267)
(1, 0.05, 10.209205020920502, 250.2594142259414)
(2, 0.05, 12.121848739495798, 371.3347338935574)
(3, 0.05, 4.15406162464986, 52.294117647058826)
(4, 0.05, 8.570629370629371, 171.62517482517484)
(0, 0.05, 6.593613933236575, 111.22351233671988)
(1, 0.05, 9.26917510853835, 213.63386396526772)
(2, 0.05, 12.146589259796807, 372.3701015965167)
(3, 0.05, 3.7776162790697674, 48.219476744186046)
(4, 0.05, 8.066666666666666, 155.68405797101448)
(0, 0.05, 7.600263852242744, 135.08047493403694)
(1, 0.05, 10.314060446780552, 255.6754270696452)
(2, 0.05, 13.360634081902246, 414.2351387054161)
(3, 0.05, 3.9724047306176082, 52.64520367936925)
(4, 0.05, 7.544021024967148, 142.16425755584757)
(0, 0.05, 6.816062176165803, 117.33160621761658)
(1, 0.05, 9.6012987012987, 228.55194805194805)
(2, 0.05, 11.727272727272727, 353.625974025974)
(3, 0.05, 3.775324675324675, 44.78831168831169)
(4, 0.05, 8.381322957198444, 166.4669260700389)
(0, 0.05, 6.7411924119241196, 113.86856368563686)
(1, 0.05, 9.786774628879892, 228.99325236167343)
(2, 0.05, 11.724559023066485, 349.1519674355495)
(3, 0.05, 3.6920980926430516, 46.58855585831063)
(4, 0.05, 8.986413043478262, 179.20108695652175)
(0, 0.05, 6.816411682892907, 115.42002781641169)
(1, 0.05, 9.506963788300835, 231.58217270194987)
(2, 0.05, 11.602510460251047, 353.2873082287308)
(3, 0.05, 3.6527196652719667, 45.25941422594142)
(4, 0.05, 7.393854748603352, 140.98882681564245)
(0, 0.05, 6.925925925925926, 116.73280423280423)
(1, 0.05, 9.86887417218543, 234.17086092715232)
(2, 0.05, 12.304232804232804, 372.9708994708995)
(3, 0.05, 3.9523809523809526, 48.06878306878307)
(4, 0.05, 8.06084656084656, 153.7116402116402)
